Adelaide Fernandes Pires Malainho,1,0000-0002-2215-5391,Educação CSComportamento,,762,762
António Manuel Gouveia Carloto,1,0000-0002-9132-0223,Tecnologias CAplicadas,,421,421;;;;;;;;;;
António Manuel Pereira Conceição,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
António Marciano Graça Lopes,1,N/A,Ciências Empresariais,,380,0;;;;;;;;;;
António Miguel Bento Pereira,1,0000-0002-1583-9269,Artes H Desporto,,142,813;;;;;;;;;;
António Miguel Orrico Floro,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Armando de Jesus Ventura,1,0000-0002-2484-9880,Engenharia,523,523,523;;;;;;;;;;
Armindo Manuel Soares Mendes,1,N/A,Educação CSComportamento,,311,0;;;;;;;;;;
Arnaldo da Conceição Rosa Pereira Lagarto,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Augusto Joaquim de Carvalho Lança,1,N/A,Biociências,,621,621;;;;;;;;;;
Aurora da Conceição Pinto Santos,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Bárbara da Conceição Rala Esparteiro,1,0000-0002-5271-9995,Educação CSComportamento,144,312,142/144;;;;;;;;;;
Beatriz Ludovina Marreiros Branco Lança,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Bebiana Catarina Rodrigues Sabino,1,N/A,Artes H Desporto,,,;;;;;;;;;;
Belarmino José de Jesus Carioca,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Carla Maria Lopes da Silva Afonso dos Santos,1,0000-0002-0077-1249,Matemática CFisicas,,461,0;;;;;;;;;;
Carla Vanessa Dias Sarmento Correia de Sá,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Carlos Manuel Bicho Sancho,1,N/A,Engenharia,,523,0;;;;;;;;;;
Carlos Manuel dos Santos Almeida,1,N/A,Engenharia,,,;;;;;;;;;;
Carlos Manuel Lopes Borralho,1,0000-0003-3868-9715,Ciências Empresariais,,345,0;;;;;;;;;;
Carlos Manuel Marques Ribeiro,1,0000-0002-7104-8226,Tecnologias CAplicadas,,541,541;;;;;;;;;;
Catarina Garcia Carolino Martins Pica,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Célia Alexandra Afonso Casaca,1,N/A,Artes H Desporto,,222,0;;;;;;;;;;
Célia de Fátima Brito Nunes Lampreia,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Célia Maria da Silva Gonçalves Ricardo,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Celso António Fialho Peixeiro Serra,1,N/A,Ciências Empresariais,,380,0;;;;;;;;;;
Cesário Paulo Lameiras de Almeida,1,0000-0003-4742-222X,Matemática CFisicas,,461/145,142;;;;;;;;;;
Cidália de Fátima Carvoeiras Nobre,1,N/A,Saúde,,723,723;;;;;;;;;;
Cidália Maria Rodrigues Rita de Brito Grazina,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Clarisse Isabel de Oliveira Mendes,1,N/A,Saúde,726,726,0;;;;;;;;;;
Clarisse Manuela Gomes Mourinha,1,N/A,Tecnologias CAplicadas,,851,0;;;;;;;;;;
Cristina da Conceição Rodrigues Troncão Fragoso,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Cristina Isabel Silva Pires dos Santos,1,0000-0002-8195-1101,Artes H Desporto,213,214,213;;;;;;;;;;
Cristina Maria Coelho Vitorino Caetano,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Damião Menezes da Graça de Vilhena Ayres,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Daniel José da Graça Peceguina Franco,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
David Cunha Fontes,1,N/A,Engenharia,,,;;;;;;;;;;
David Miguel Ramos Alhinho,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
David Rodrigues da Silva,1,N/A,Artes H Desporto,,212,212;;;;;;;;;;
Diamantina Rosário Picado Neves,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Diana Godinho da Silva Costa,1,0000-0002-8683-5564,Artes H Desporto,,211,211;;;;;;;;;;
Diana Maria da Costa Bizarro Morais,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Diogo Palma Revez de Pina Manique,1,N/A,Engenharia,,523,0;;;;;;;;;;
Edmirson Pedro Ramos Fortes,1,N/A,Ciências Empresariais,,,;;;;;;;;;;
Elionora da Nazaré Cardoso Pinto dos Santos,1,0000-0002-9603-4250,Ciências Empresariais,,380,380;;;;;;;;;;
Elisabete da Conceição Nunes Candeias Simenta,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Elisabete Garcia Gomes da Silva,1,N/A,Educação CSComportamento,,311,0;;;;;;;;;;
Elisabete Maria Gonçalves da Silva Conceição,1,N/A,Artes H Desporto,,222,0;;;;;;;;;;
Elisabete Sarti da Conceição Gomes Cataluna,1,N/A,Artes H Desporto,,223,223;;;;;;;;;;
Elisete Maria Catarino Sepanas,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Elizabete Maria Rosa,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Elsa da Piedade Chinita Soares Rodrigues,1,0000-0001-8445-6651,Engenharia,,481,481;;;;;;;;;;
Elsa Maria Nunes Barbosa,1,0000-0001-7971-1689,Ciências Empresariais,345,345,0;;;;;;;;;;
Emanuel Antunes de Oliveira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Emilio José Martínez López,1,N/A,Artes H Desporto,,813,813;;;;;;;;;;
Emílio Kafft Kosta,1,N/A,Ciências Empresariais,,380,380;;;;;;;;;;
Fátima Maria Guerreiro Pereira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Fátima Sofia de Amaral Marques Rosa,1,N/A,Ciências Empresariais,,812,0;;;;;;;;;;
Felizardo Maria Bina Grilo,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Fernanda Maria dos Santos Pereira,1,0000-0002-5710-3719,Ciências Empresariais,,314,0;;;;;;;;;;
Fernanda Maria Pato da Silva Aiveca Fragoso,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Fernanda Maria São Facundo Inácio de Sousa,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Fernando José Calado e Silva Nunes Teixeira,1,0000-0001-6306-8000,Ciências Empresariais,,314,345;;;;;;;;;;
Fernando Manuel Santos Mota,1,N/A,Biociências,,640,0;;;;;;;;;;
Filipe Jorge Martins Piçarra Fialho Pombeiro,1,N/A,Ciências Empresariais,,314,0;;;;;;;;;;
Filipe Manuel Pacheco Vieira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Filomena Catarina Freire Martins,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Filomena da Conceição Santos Mendes Ramos,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Filomena Maria Ribeiro da Silva Machado,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Flávia Matias Oliveira da Silva,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Florbela de Fátima Antunes Calado,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Francisco Carlos Teixeira Serafim,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Francisco Jacinto da Silva Marreiros,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Francisco José de Aragão Baixinho Cravo,1,N/A,Ciências Empresariais,380,380,0;;;;;;;;;;
Francisco José Serra Briosa e Gala,1,N/A,Ciências Empresariais,,380,380;;;;;;;;;;
Francisco Manuel Lampreia Fragoso,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Gilberto Manuel Simões Pato,1,N/A,Artes H Desporto,,813,0;;;;;;;;;;
Gonçalo José Cunha Fontes,1,N/A,Engenharia,,523,0;;;;;;;;;;
Guiomar Manuel Massa Medeiros,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Helena de Fátima Tavares Rodeia Lança,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Helena Isabel Bentes Mascarenhas,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Helena Isabel Ludovino Ferreira Barbosa,1,N/A,Artes H Desporto,,813,0;;;;;;;;;;
Helena Maria Guerreiro Severino Ramires,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Helena Maria Salgueiro Silva Lopes Sardica,1,N/A,Educação CSComportamento,,144,0;;;;;;;;;;
Hélia Maria Espadilha Pombinho,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Henrique Emanuel Vilhena Água-Doce,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Henrique José Monteiro Oliveira,1,0000-0001-8687-4291,Engenharia,,523,523;;;;;;;;;;
Hugo Alexandre dos Santos Quaresma Candeias de Almeida,1,N/A,Saúde,,726,0;;;;;;;;;;
Hugo Daniel da Cunha Lança Silva,1,N/A,Ciências Empresariais,,380,0;;;;;;;;;;
Hugo Miguel Magro Gonçalves,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Humberto Manuel Índio Tomas Chaves,1,0000-0003-2747-8891,Tecnologias CAplicadas,,442,851;;;;;;;;;;
Idália Manuela Guerreiro Cortegaça da Costa,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Inês Nobre Martins Camacho,1,N/A,Educação CSComportamento,,142,142;;;;;;;;;;
Isabel Batista Simões,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Isabel Cristina Gonçalves Candeias de Oliveira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Isabel Maria Barrocas dos Santos Janota Bráz,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Isabel Maria de Brito Raposo Guerreiro,1,N/A,Biociências,,621,0;;;;;;;;;;
Isabel Maria Pereira Caldas Baer,1,0000-0001-7312-5224,Tecnologias CAplicadas,,541,541;;;;;;;;;;
Isabel Sofia Sousa Brito,1,0000-0002-7556-4367,Engenharia,,481,481;;;;;;;;;;
Isidro Lourenço Rodrigues Góis Féria,1,N/A,Ciências Empresariais,,314,0;;;;;;;;;;
Jaciara Pereira de Oliveira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Jerónimo Francisco Picado da Conceição,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Joana Cristina Maurício Pinto,1,N/A,Saúde,,726,0;;;;;;;;;;
João Alberto Mendes Leal,1,0000-0003-2798-1913,Artes H Desporto,,813,813;;;;;;;;;;
João Carlos Corvo Caçoila,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João Carlos da Fonseca Cabral,1,N/A,Artes H Desporto,213,213,0;;;;;;;;;;
João Carlos da Silva Martins,1,0000-0002-4567-7416,Engenharia,,523,523;;;;;;;;;;
João Carlos Jacinto do Espírito Santo,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João da Cruz Largueiras Valadas,1,N/A,Ciências Empresariais,380,380,0;;;;;;;;;;
João Fernando Maia Rocha,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João Filipe Cardoso Fitas,1,N/A,Ciências Empresariais,,380,0;;;;;;;;;;
João Filipe Dias Medeira Rodrigues,1,0000-0003-1796-9013,Artes H Desporto,,222,222;;;;;;;;;;
João Filipe Fragoso dos Santos,1,0000-0002-4671-9884,Engenharia,,582,443;;;;;;;;;;
João Filipe Salgado Amarante,1,N/A,Engenharia,,481,0;;;;;;;;;;
João Jorge Mestre Dias,1,0000-0002-5108-0018,Tecnologias CAplicadas,,541,541;;;;;;;;;;
João José Severo Arnedo Rolha,1,N/A,Ciências Empresariais,812,812,0;;;;;;;;;;
João Manuel da Piedade Domingos,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João Manuel Figueira Rodeia,1,N/A,Saúde,723,723,723;;;;;;;;;;
João Manuel Garcia Salazar Gonçalves da Silva,1,0000-0002-7041-3789,Artes H Desporto,,312,0;;;;;;;;;;
João Manuel Parente Rodrigues,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João Martim de Portugal e Vasconcelos Fernandes,1,0000-0002-3313-887X,Biociências,,621,621;;;;;;;;;;
João Miguel da Silva Paiva Fatela dos Santos,1,N/A,Engenharia,,441,0;;;;;;;;;;
João Miguel Guerreiro Coelho,1,N/A,Ciências Empresariais,,345,0;;;;;;;;;;
João Paulo Anacleto Torres,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João Paulo de Almeida Lança Trindade,1,0000-0001-5490-453X,Engenharia,,481 / 345,481;;;;;;;;;;
João Paulo Mestre Pinheiro Ramos e Barros,1,0000-0002-0097-9883,Engenharia,,523,481;;;;;;;;;;
João Pedro da Silva Lourenço,1,0000-0002-7746-5514,Artes H Desporto,,813,0;;;;;;;;;;
João Pedro Filipe Oliveira e Almeida,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
João Pedro Pereira de Carvalho Goulão,1,N/A,Artes H Desporto,,813,0;;;;;;;;;;
João Vítor da Silva Vieira,1,0000-0002-3905-4802,N/A,N/A,N/A,N/A;;;;;;;;;;
Joaquim Pedro Corado Palmeiro,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Joaquim Vaz do Rosário Gomes,1,N/A,Ciências Empresariais,,345,345;;;;;;;;;;
Joaquina de Jesus Antunes Gamito,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Joaquina Maria Gomes Carreteiro Correia,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Jorge Francisco Água Doce das Fontes,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Jorge Hermínio da Silva Dias Pires,1,0000-0003-2752-2653,Ciências Empresariais,314,345,345;;;;;;;;;;
Jorge Manuel Merca Cláudio,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Jorge Manuel Rebotim Rosado Raposo,1,N/A,Artes H Desporto,,212,0;;;;;;;;;;
Jorge Manuel Rodrigues Tavares,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Jorge Miguel Baião Pereira,1,N/A,Saúde,,,;;;;;;;;;;
Jorge Miguel Olho Azul do Rosário,1,N/A,Saúde,723,142,142;;;;;;;;;;
Jorge Paulo Neto Rodrigues,1,N/A,Engenharia,,523,481;;;;;;;;;;
José António Casteleiro Penacho,1,0000-0001-5092-287X,Biociências,,621,0;;;;;;;;;;
José António Figueira Vargas,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Carlos Martins Torpes,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Carlos Sherman D' Alvarenga da Costa Mira,1,N/A,Biociências,,640,0;;;;;;;;;;
José Custódio Marques Lucas,1,N/A,Saúde,,723,723;;;;;;;;;;
José Eduardo Maltezinho Calquinha,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Filipe Pires dos Reis,1,N/A,Ciências Empresariais,,345,345;;;;;;;;;;
José Francisco Colaço Vaz,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Francisco Matos Parreira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Francisco Xavier,1,N/A,Ciências Empresariais,,380,380;;;;;;;;;;
José Jacinto Descalço Bilau,1,0000-0003-3146-8370,Ciências Empresariais,,345,345;;;;;;;;;;
José Jasnau Caeiro,1,0000-0002-4760-726X,Engenharia,,523,523;;;;;;;;;;
José Jorge Lampreia Branco de Anes,1,0000-0003-4961-767X,Ciências Empresariais,,345,0;;;;;;;;;;
José Lança de Matos,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Manuel Açucena Ferro Palma,1,0000-0002-0951-5241,Biociências,,621,621;;;;;;;;;;
José Manuel de Jesus das Dores,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Manuel Lança Amador,1,N/A,Ciências Empresariais,,345,0;;;;;;;;;;
José Manuel Pereira Cabanas,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Manuel Tecedeira Bexiga,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
José Pedro Ribeiro de Matos Fernandes,1,0000-0002-7628-4666,Artes H Desporto,,226,226;;;;;;;;;;
José Pereirinha Ramalho,1,0000-0002-6832-1447,Educação CSComportamento,,311,311;;;;;;;;;;
Justino António Ventura Sobreiro,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Leonarda do Rosário Charneca Valadas,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Libânia dos Anjos Soares Pelado Grilo,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Lígia Manuela Correia da Silva Eira,1,N/A,Saúde,,723,723;;;;;;;;;;
Liliana Gonçalves Fidalgo,1,N/A,Tecnologias Caplicadas,,541,541;;;;;;;;;;
Lucília Dias Lourenço,1,N/A,Ciências Empresariais,,812,0;;;;;;;;;;
Luís André da Rocha Rosário,1,0000-0001-8219-4571,Engenharia,,523,523;;;;;;;;;;
Luís Carlos da Silva Bruno,1,0000-0003-3313-7858,Engenharia,,481,481;;;;;;;;;;
Luís Carlos Ferreira Peres de Sousa,1,N/A,Biociências,,621,0;;;;;;;;;;
Luís Eduardo Perfeito Santa Maria,1,0000-0002-5050-0877,Biociências,,852,0;;;;;;;;;;
Luís Fernando Algarvio Madeira Coelho,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Luís Filipe Avença Guerra,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Luís Filipe Barbosa Proença Alves Domingues,1,N/A,Matemática CFisicas,,462,0;;;;;;;;;;
Luís Filipe Nobre Horta Batista Garcia,1,0000-0003-3092-3730,Engenharia,,481,481;;;;;;;;;;
Luís Filipe Tibúrcio Ribeiro,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Luís Manuel Amador Pardal,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Luís Manuel da Cruz Murta,1,0000-0002-4395-2664,Artes H Desporto,,146,813;;;;;;;;;;
Luís Manuel Lopes Branco Pica,1,N/A,Ciências Empresariais,,380,0;;;;;;;;;;
Luís Manuel Mendonça Carvalho,1,0000-0001-8536-5583,Biociências,,421,421;;;;;;;;;;
Luís Manuel Pereira Adriano,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Luís Miguel Gomes Tavares,1,0000-0002-2232-0422,Engenharia,,523,523;;;;;;;;;;
Luís Miguel Martins Soares,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Luís Miguel Pinheiro da Luz,1,0000-0002-7383-5979,Engenharia,,581,422;;;;;;;;;;
Luís Miguel Simão Madeira,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Mafalda Sofia da Silva Rosa,1,N/A,Ciências Empresariais,,345,0;;;;;;;;;;
Manuel António Palminha Rodrigues,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Manuel David Rodrigues Masseno,1,0000-0001-8861-0337,Ciências Empresariais,,380,0;;;;;;;;;;
Manuel Domingos Caixeiro Albino,1,N/A,Tecnologias CAplicadas,853,853,0;;;;;;;;;;
Manuel Joaquim Marques Patanita,1,0000-0002-2122-9950,Biociências,,621,621;;;;;;;;;;
Manuel Silvestre Martins,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Manuela da Luz Martins,1,N/A,Educação CSComportamento,,,;;;;;;;;;;
Manuela Silveira Lima de Brito Costa,1,N/A,Tecnologias CAplicadas,,541,0;;;;;;;;;;
Marçal Gonçalo D'Assunção Matoso,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Marco António Brites Mendonça,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Marco Ricardo Fragoso de Faria Lobo,1,N/A,Artes H Desporto,,813,813;;;;;;;;;;
Marcos Alexandre Colaço Alho,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Margarida Elvira Silva Maximino Rosa,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Margarida Isabel Boteta Gomes,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Margarida Isabel Fernandes Branco Cortes Cavaco Leão,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Margarida Rebelo dos Santos Silveira,1,N/A,Matemática CFisicas,,443- 142-145,0;;;;;;;;;;
Maria Adelaide Araújo Almeida,1,0000-0001-6612-9411,Tecnologias CAplicadas,,851,851;;;;;;;;;;
Maria Adelaide dos Santos Pacheco Elbling de Sousa,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Adelaide Rodrigues Tareco,1,0000-0003-1362-6013,Ciências Empresariais,,314,0;;;;;;;;;;
Maria Albertina Amantes Raposo,1,0000-0003-3521-612x,Biociências,,422,422;;;;;;;;;;
Maria Ana Fernandes Alexandre,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Antónia Julião Bicas Luís,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Antónia Rasa Correia da Costa,1,0000-0001-5018-052X,Saúde,723,142,142;;;;;;;;;;
Maria Antonieta Pereira de Carvalho da Palma Medeiros,1,0000-0003-4435-6554,Saúde,723,723,723;;;;;;;;;;
Maria Apolónia Vieira Chibeles,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Aurora Barata Boné,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Cândida Fitas Abundância Nogueira Vicente,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Carolina Machado Lima,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Catarina Estevéns das Pazes,1,N/A,N/A,N/A,N/A,N/A;;;;;;;;;;
Maria Clara Pereira Pires,1,0000-0003-2048-0649,Ciências Empresariais,,345,345;;;;;;;;;;
